pair_page,species_a,species_b,existing_a_hub_link,existing_b_hub_link,proposed_a_target,proposed_b_target,action
/compatibility/oscar-and-sterbai-cory/,oscar,sterbai-cory,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/oscar-and-swordtail/,oscar,swordtail,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/swordtail/,Ensure both owner links
/compatibility/oscar-and-texas-cichlid/,oscar,texas-cichlid,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/oscar-and-threadfin-rainbowfish/,oscar,threadfin-rainbowfish,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/oscar-and-three-spot-gourami/,oscar,three-spot-gourami,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/oscar-and-tiger-barb/,oscar,tiger-barb,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/oscar-and-watchman-goby/,oscar,watchman-goby,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/oscar-and-weather-loach/,oscar,weather-loach,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/oscar-and-x-ray-tetra/,oscar,x-ray-tetra,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/oscar-and-yellow-tang/,oscar,yellow-tang,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/oscar-and-yoyo-loach/,oscar,yoyo-loach,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/oscar-and-zebra-danio/,oscar,zebra-danio,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/oscar-and-zebra-loach/,oscar,zebra-loach,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/oscar-and-zebra-pleco/,oscar,zebra-pleco,False,False,/guides/oscar-fish-care/tank-mates/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/otocinclus-and-pajama-cardinalfish/,otocinclus,pajama-cardinalfish,False,False,/compatibility/otocinclus/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/otocinclus-and-panda-cory/,otocinclus,panda-cory,False,False,/compatibility/otocinclus/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/otocinclus-and-pea-puffer/,otocinclus,pea-puffer,False,False,/compatibility/otocinclus/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/otocinclus-and-peacock-cichlid/,otocinclus,peacock-cichlid,False,False,/compatibility/otocinclus/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/otocinclus-and-pearl-danio/,otocinclus,pearl-danio,False,False,/compatibility/otocinclus/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/otocinclus-and-peppered-cory/,otocinclus,peppered-cory,False,False,/compatibility/otocinclus/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/otocinclus-and-percula-clownfish/,otocinclus,percula-clownfish,False,False,/compatibility/otocinclus/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/otocinclus-and-platy/,otocinclus,platy,False,False,/compatibility/otocinclus/,/compatibility/platy/,Ensure both owner links
/compatibility/otocinclus-and-pygmy-corydoras/,otocinclus,pygmy-corydoras,False,False,/compatibility/otocinclus/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/otocinclus-and-rainbow-shark/,otocinclus,rainbow-shark,False,False,/compatibility/otocinclus/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/otocinclus-and-red-eye-tetra/,otocinclus,red-eye-tetra,False,False,/compatibility/otocinclus/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/otocinclus-and-rosy-barb/,otocinclus,rosy-barb,False,False,/compatibility/otocinclus/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/otocinclus-and-royal-gramma/,otocinclus,royal-gramma,False,False,/compatibility/otocinclus/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/otocinclus-and-senegal-bichir/,otocinclus,senegal-bichir,False,False,/compatibility/otocinclus/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/otocinclus-and-serpae-tetra/,otocinclus,serpae-tetra,False,False,/compatibility/otocinclus/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/otocinclus-and-severum-cichlid/,otocinclus,severum-cichlid,False,False,/compatibility/otocinclus/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/otocinclus-and-silver-arowana/,otocinclus,silver-arowana,False,False,/compatibility/otocinclus/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/otocinclus-and-silver-dollar/,otocinclus,silver-dollar,False,False,/compatibility/otocinclus/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/otocinclus-and-sparkling-gourami/,otocinclus,sparkling-gourami,False,False,/compatibility/otocinclus/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/otocinclus-and-sterbai-cory/,otocinclus,sterbai-cory,False,False,/compatibility/otocinclus/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/otocinclus-and-swordtail/,otocinclus,swordtail,False,False,/compatibility/otocinclus/,/compatibility/swordtail/,Ensure both owner links
/compatibility/otocinclus-and-texas-cichlid/,otocinclus,texas-cichlid,False,False,/compatibility/otocinclus/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/otocinclus-and-threadfin-rainbowfish/,otocinclus,threadfin-rainbowfish,False,False,/compatibility/otocinclus/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/otocinclus-and-three-spot-gourami/,otocinclus,three-spot-gourami,False,False,/compatibility/otocinclus/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/otocinclus-and-tiger-barb/,otocinclus,tiger-barb,False,False,/compatibility/otocinclus/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/otocinclus-and-watchman-goby/,otocinclus,watchman-goby,False,False,/compatibility/otocinclus/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/otocinclus-and-weather-loach/,otocinclus,weather-loach,False,False,/compatibility/otocinclus/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/otocinclus-and-x-ray-tetra/,otocinclus,x-ray-tetra,False,False,/compatibility/otocinclus/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/otocinclus-and-yellow-tang/,otocinclus,yellow-tang,False,False,/compatibility/otocinclus/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/otocinclus-and-yoyo-loach/,otocinclus,yoyo-loach,False,False,/compatibility/otocinclus/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/otocinclus-and-zebra-danio/,otocinclus,zebra-danio,False,False,/compatibility/otocinclus/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/otocinclus-and-zebra-loach/,otocinclus,zebra-loach,False,False,/compatibility/otocinclus/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/otocinclus-and-zebra-pleco/,otocinclus,zebra-pleco,False,False,/compatibility/otocinclus/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-panda-cory/,pajama-cardinalfish,panda-cory,False,False,/compatibility/pajama-cardinalfish/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-pea-puffer/,pajama-cardinalfish,pea-puffer,False,False,/compatibility/pajama-cardinalfish/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-peacock-cichlid/,pajama-cardinalfish,peacock-cichlid,False,False,/compatibility/pajama-cardinalfish/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-pearl-danio/,pajama-cardinalfish,pearl-danio,False,False,/compatibility/pajama-cardinalfish/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-peppered-cory/,pajama-cardinalfish,peppered-cory,False,False,/compatibility/pajama-cardinalfish/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-percula-clownfish/,pajama-cardinalfish,percula-clownfish,False,False,/compatibility/pajama-cardinalfish/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-platy/,pajama-cardinalfish,platy,False,False,/compatibility/pajama-cardinalfish/,/compatibility/platy/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-pygmy-corydoras/,pajama-cardinalfish,pygmy-corydoras,False,False,/compatibility/pajama-cardinalfish/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-rainbow-shark/,pajama-cardinalfish,rainbow-shark,False,False,/compatibility/pajama-cardinalfish/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-red-eye-tetra/,pajama-cardinalfish,red-eye-tetra,False,False,/compatibility/pajama-cardinalfish/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-rosy-barb/,pajama-cardinalfish,rosy-barb,False,False,/compatibility/pajama-cardinalfish/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-royal-gramma/,pajama-cardinalfish,royal-gramma,False,False,/compatibility/pajama-cardinalfish/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-senegal-bichir/,pajama-cardinalfish,senegal-bichir,False,False,/compatibility/pajama-cardinalfish/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-serpae-tetra/,pajama-cardinalfish,serpae-tetra,False,False,/compatibility/pajama-cardinalfish/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-severum-cichlid/,pajama-cardinalfish,severum-cichlid,False,False,/compatibility/pajama-cardinalfish/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-silver-arowana/,pajama-cardinalfish,silver-arowana,False,False,/compatibility/pajama-cardinalfish/,/compatibility/silver-arowana/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-silver-dollar/,pajama-cardinalfish,silver-dollar,False,False,/compatibility/pajama-cardinalfish/,/compatibility/silver-dollar/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-sparkling-gourami/,pajama-cardinalfish,sparkling-gourami,False,False,/compatibility/pajama-cardinalfish/,/compatibility/sparkling-gourami/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-sterbai-cory/,pajama-cardinalfish,sterbai-cory,False,False,/compatibility/pajama-cardinalfish/,/compatibility/sterbai-cory/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-swordtail/,pajama-cardinalfish,swordtail,False,False,/compatibility/pajama-cardinalfish/,/compatibility/swordtail/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-texas-cichlid/,pajama-cardinalfish,texas-cichlid,False,False,/compatibility/pajama-cardinalfish/,/compatibility/texas-cichlid/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-threadfin-rainbowfish/,pajama-cardinalfish,threadfin-rainbowfish,False,False,/compatibility/pajama-cardinalfish/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-three-spot-gourami/,pajama-cardinalfish,three-spot-gourami,False,False,/compatibility/pajama-cardinalfish/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-tiger-barb/,pajama-cardinalfish,tiger-barb,False,False,/compatibility/pajama-cardinalfish/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-watchman-goby/,pajama-cardinalfish,watchman-goby,False,False,/compatibility/pajama-cardinalfish/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-weather-loach/,pajama-cardinalfish,weather-loach,False,False,/compatibility/pajama-cardinalfish/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-x-ray-tetra/,pajama-cardinalfish,x-ray-tetra,False,False,/compatibility/pajama-cardinalfish/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-yellow-tang/,pajama-cardinalfish,yellow-tang,False,False,/compatibility/pajama-cardinalfish/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-yoyo-loach/,pajama-cardinalfish,yoyo-loach,False,False,/compatibility/pajama-cardinalfish/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-zebra-danio/,pajama-cardinalfish,zebra-danio,False,False,/compatibility/pajama-cardinalfish/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-zebra-loach/,pajama-cardinalfish,zebra-loach,False,False,/compatibility/pajama-cardinalfish/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/pajama-cardinalfish-and-zebra-pleco/,pajama-cardinalfish,zebra-pleco,False,False,/compatibility/pajama-cardinalfish/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/panda-cory-and-pea-puffer/,panda-cory,pea-puffer,False,False,/compatibility/panda-cory/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/panda-cory-and-peacock-cichlid/,panda-cory,peacock-cichlid,False,False,/compatibility/panda-cory/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/panda-cory-and-pearl-danio/,panda-cory,pearl-danio,False,False,/compatibility/panda-cory/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/panda-cory-and-peppered-cory/,panda-cory,peppered-cory,False,False,/compatibility/panda-cory/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/panda-cory-and-percula-clownfish/,panda-cory,percula-clownfish,False,False,/compatibility/panda-cory/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/panda-cory-and-platy/,panda-cory,platy,False,False,/compatibility/panda-cory/,/compatibility/platy/,Ensure both owner links
/compatibility/panda-cory-and-pygmy-corydoras/,panda-cory,pygmy-corydoras,False,False,/compatibility/panda-cory/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/panda-cory-and-rainbow-shark/,panda-cory,rainbow-shark,False,False,/compatibility/panda-cory/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/panda-cory-and-red-eye-tetra/,panda-cory,red-eye-tetra,False,False,/compatibility/panda-cory/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/panda-cory-and-rosy-barb/,panda-cory,rosy-barb,False,False,/compatibility/panda-cory/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/panda-cory-and-royal-gramma/,panda-cory,royal-gramma,False,False,/compatibility/panda-cory/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/panda-cory-and-senegal-bichir/,panda-cory,senegal-bichir,False,False,/compatibility/panda-cory/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/panda-cory-and-serpae-tetra/,panda-cory,serpae-tetra,False,False,/compatibility/panda-cory/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/panda-cory-and-severum-cichlid/,panda-cory,severum-cichlid,False,False,/compatibility/panda-cory/,/compatibility/severum-cichlid/,Ensure both owner links
/compatibility/panda-cory-and-silver-arowana/,panda-cory,silver-arowana,False,False,/compatibility/panda-cory/,/compatibility/silver-arowana/,Ensure both owner links
